id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
47288710,"“My Friend’s Place”— A Poets Dream, Designer Condo",39086605,Elena,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91572,-77.02293,Entire home/apt,182,4,11,2021-07-06,2.23,1,30
47292265,Flawless Sojourn Living on the Hill,39930655,Nicole,,"Union Station, Stanton Park, Kingman Park",38.89438,-76.99672,Entire home/apt,513,4,1,2021-01-03,0.16,144,263
47292571,Flawless Sojourn Garden Apartment | Sleeps 4,39930655,Nicole,,"Union Station, Stanton Park, Kingman Park",38.89424,-76.99488,Entire home/apt,138,2,6,2021-05-23,1.22,144,302
47300074,Spacious Living in the Heart of Capitol Hill,294545484,June,,"Capitol Hill, Lincoln Park",38.88356,-76.99179,Private room,51,30,0,,,89,342
47303475,Hilleast Historic 2 Level Duplex in Best Location,155267910,Michael,,"Capitol Hill, Lincoln Park",38.88193,-76.98226,Entire home/apt,141,3,8,2021-06-19,1.64,1,112
47310081,Great Deal in Shaw,7785611,Joanna,,"Shaw, Logan Circle",38.9106,-77.01784,Entire home/apt,84,24,0,,,1,12
47312241,Georgetown Condo with Private Patio,27553005,Stephen,,"Georgetown, Burleith/Hillandale",38.90993,-77.05125,Entire home/apt,198,365,2,2021-01-03,0.31,1,364
47330193,"Bright Downtown 2BR w/ Gym, W/D, Doorman, walk to Metro, by Blueground",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90338,-77.03127,Entire home/apt,190,30,0,,,131,193
47330219,"Airy Downtown 2BR w/ Gym + W/D, Doorman, walk to Metro, by Blueground",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90549,-77.03131,Entire home/apt,189,30,0,,,131,191
47331984,Furnished 2BR in The Blackbird w/ Pool & Gym,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.87876,-76.9858,Entire home/apt,125,30,0,,,170,336
47332814,"Charming home (full basement-only,  private entry)",250584180,Sophia,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87749,-76.96205,Entire home/apt,73,2,23,2021-07-05,3.63,1,335
47333179,Spacious 3BR in The Blackbird w/ Onsite Amenities,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.88024,-76.98634,Entire home/apt,207,30,0,,,170,313
47333979,Beautiful 2BR with Den in DC Near Nat'l Mall w/...,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.88092,-76.98638,Entire home/apt,158,30,0,,,170,344
47334344,"Beautiful, Cozy Studio Apartment in DC",205810538,Sylvia,,"Brightwood Park, Crestwood, Petworth",38.95584,-77.03141,Entire home/apt,89,3,2,2021-04-18,0.36,1,158
47336176,Georgetown New Renovation Stylin' Apartment,17633,Charlotte,,"Georgetown, Burleith/Hillandale",38.909,-77.05837,Entire home/apt,135,7,0,,,43,5
47338049,Fusion of Luxury Living and Comfort In Georgetown,21570891,Marsh,,"Georgetown, Burleith/Hillandale",38.90718,-77.06351,Entire home/apt,276,1,35,2021-06-28,6.40,8,57
47338844,Luxe Modern Getaway in the Heart of Capitol Hill!,181205324,Plushy,,"Capitol Hill, Lincoln Park",38.88668,-76.99624,Entire home/apt,133,2,15,2021-06-24,2.38,3,221
47340385,Charming Guest Suite w/ Parking Near Monuments,94851625,Junie,,"Capitol View, Marshall Heights, Benning Heights",38.88818,-76.93192,Entire home/apt,79,1,11,2021-06-11,1.94,1,41
47344011,NoMA Entire 3-BR Townhome • Union Market • H St / DC Streetcar,382254944,Joahana,,"Union Station, Stanton Park, Kingman Park",38.9035,-76.99493,Entire home/apt,192,2,31,2021-06-25,5.14,1,147
47344061,Private basement apt w/ private bathroom!,83079561,Priscilla,,"Capitol View, Marshall Heights, Benning Heights",38.8796,-76.94084,Private room,100,2,0,,,1,87
47350016,Classy Stay in Northwest Washington DC,68062915,Oti,,"Cathedral Heights, McLean Gardens, Glover Park",38.93816,-77.07776,Entire home/apt,87,2,7,2021-06-30,1.36,1,50
47354501,English Basement on Capitol Hill DC,46544380,Stephen,,"Capitol Hill, Lincoln Park",38.88359,-77.00315,Entire home/apt,175,1,0,,,1,0
47356349,Charming 3 BR Home in Historic Congress Heights,30932675,Tana,,"Douglas, Shipley Terrace",38.84829,-76.97635,Entire home/apt,112,2,17,2021-06-27,4.81,2,85
47357606,Cozy Studio in Historic Congress Heights,30932675,Tana,,"Douglas, Shipley Terrace",38.84938,-76.97627,Private room,50,2,2,2021-06-01,0.44,2,85
47361189,"Cozy Private Apartment, Perfect Base To Explore DC",14837887,Ashley,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92729,-76.99823,Entire home/apt,89,2,12,2021-07-05,10.00,1,72
47388210,Private 1 bedroom modern apartment in NW DC,104720875,Joe,,"Takoma, Brightwood, Manor Park",38.96788,-77.02204,Entire home/apt,59,5,1,2021-01-23,0.18,1,157
47389631,"Family-friendly basement suite w/ laundry, parking",382567792,Andria,,"Takoma, Brightwood, Manor Park",38.9668,-77.024,Entire home/apt,53,1,0,,,2,33
47391929,"Remodeled 1 Bedroom , Amazing Location",4398452,May,,"Union Station, Stanton Park, Kingman Park",38.90505,-76.99804,Entire home/apt,102,3,17,2021-07-02,17,2,67
47392896,Welcome home,69880577,Aykut,,"Brightwood Park, Crestwood, Petworth",38.94833,-77.01985,Entire home/apt,300,1,1,2021-01-04,0.16,1,0
47395441,"CH7| Capitol Hill Getaway | WiFi, Dogs OK| Roku TV",170280723,Lee & Rush,,"Capitol Hill, Lincoln Park",38.88747,-76.99313,Entire home/apt,106,7,2,2021-07-06,0.53,10,70
47404042,Entire 2 Bedroom/ 2 Bathroom unit (Heart of SHAW),377569030,Cristopher,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91457,-77.02123,Entire home/apt,216,2,15,2021-07-05,4.74,2,168
47407322,"Bright, Open, Contemporary InLaw Suite in Petworth",16470890,Heather,,"Brightwood Park, Crestwood, Petworth",38.95346,-77.01381,Entire home/apt,120,2,14,2021-07-04,3.21,1,72
47412489,Colorful apartment in vibrant Columbia Heights,6677787,Atenas,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93245,-77.03525,Entire home/apt,80,2,0,,,1,165
47412745,Capitol South English Basement,8591234,Sean,,"Capitol Hill, Lincoln Park",38.88596,-77.00544,Entire home/apt,125,2,10,2021-06-16,2.08,10,0
47413352,Akima Apt,121699994,Soliana,,"Brightwood Park, Crestwood, Petworth",38.93644,-77.02587,Entire home/apt,150,2,0,,,1,365
47422515,Cozy modern 1-bedroom (w/ Backyard & Parking!),44251938,Kathleen,,"Brightwood Park, Crestwood, Petworth",38.94077,-77.01723,Entire home/apt,99,2,9,2021-03-17,1.45,2,0
47422629,Sojourn on 19th-7,39930655,Nicole,,"Dupont Circle, Connecticut Avenue/K Street",38.91318,-77.04315,Entire home/apt,120,4,15,2021-07-01,3.78,144,318
47423245,Great studio in the Capital Hill section of DC,198556725,Daniel,,"Capitol Hill, Lincoln Park",38.88628,-76.98267,Private room,60,2,0,,,5,363
47430967,DC-BEST Basement Apartment,268618822,Fatma,,"Brookland, Brentwood, Langdon",38.92859,-76.97322,Entire home/apt,98,2,2,2021-03-26,0.41,3,151
47431545,Whole apartment Luxury suit 420 friendy best deal,231297102,Allen,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92888,-77.07226,Entire home/apt,150,1,5,2021-06-27,3.57,1,179
47432610,Neighborhood within walking distance to everything,187378476,James,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91489,-77.02351,Entire home/apt,200,2,0,,,2,365
47432743,One bedroom Apartment,171515723,Nycole,,"Capitol Hill, Lincoln Park",38.88842,-76.97886,Entire home/apt,200,2,0,,,1,90
47443055,"1 BR 1.5 Bath, Living, Kitchen, WiFi, Laundry - DC",382991085,Raman,,"Brightwood Park, Crestwood, Petworth",38.95729,-77.02706,Entire home/apt,99,120,2,2021-02-15,0.39,1,180
47445261,Private room in cozy house near Union Station,348841325,Benjamas,,"Union Station, Stanton Park, Kingman Park",38.89839,-76.99985,Private room,90,1,2,2021-04-17,0.44,3,47
47451426,Spacious Modern Oasis ~ in the heart of DC,383058773,Alex,,Historic Anacostia,38.8658,-76.98126,Entire home/apt,220,5,4,2021-04-12,1.14,1,65
47467694,Foggy Bottom DC | One Bedroom Apartment | by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.89986,-77.0485,Entire home/apt,186,5,1,2021-05-10,0.48,32,38
47467719,Luxury | 1BR Apartment | Georgetown DC| by GLS,30283594,Global Luxury Suites,,"West End, Foggy Bottom, GWU",38.89962,-77.04873,Entire home/apt,186,5,2,2021-05-08,0.59,32,38
47469231,Private Guest Suite w/Full Bath (PET Friendly!),13401741,Patrick,,"Woodridge, Fort Lincoln, Gateway",38.93744,-76.97676,Entire home/apt,75,2,15,2021-06-26,3.06,1,147
47469524,Basement Apartment in Historic Anacostia/DC Home,41509137,Abu,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86748,-76.98457,Entire home/apt,65,5,0,,,1,0
47471307,Stay in a place of your own | 1BR in Washington,359230893,Carolyn,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87604,-77.01457,Entire home/apt,169,90,0,,,215,365
47487277,Beautiful new condo - private bedroom/bath,38694549,Valentin,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90519,-76.99207,Private room,70,3,0,,,1,313
47488224,Modern 2BR w/ Den in Washington DC + Gym + Pets OK,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.88055,-76.98592,Entire home/apt,155,30,0,,,170,313
47491049,Bright 2BR in Washington DC w/ Amenities + Pets OK,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.8809,-76.98584,Entire home/apt,116,30,1,2021-04-12,0.33,170,364
47491800,Upscale 2BR w/ Den in The Blackbird Near Metro Stn,48005494,Zeus,,"Capitol Hill, Lincoln Park",38.87865,-76.98585,Entire home/apt,182,30,0,,,170,344
47495263,Brand New Apartment 2 Blocks from Metro,121774640,Morgan,,"Capitol View, Marshall Heights, Benning Heights",38.88578,-76.93622,Entire home/apt,81,3,13,2021-07-05,6.50,1,82
47498455,Gorgeous Nest,383399604,Nnenna Joy,,"Brightwood Park, Crestwood, Petworth",38.95969,-77.02961,Entire home/apt,41,1,25,2021-06-18,25,1,314
47506965,Entire One Bedroom Apartment,14170547,Felix,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92168,-77.03562,Entire home/apt,94,3,6,2021-05-03,1.38,1,56
47523463,Room with Bath in Buzzy U-Street Corridor Location,294545484,June,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91853,-77.02537,Private room,70,30,0,,,89,344
47538203,Fresh & Blue • Guest Suite of Historic Row House,2838210,David & Deborah,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9145,-77.00869,Entire home/apt,133,5,32,2021-07-06,6.15,1,73
47547150,Adams Morgan townhouse w/ parking on quaint street,1397804,Lauren,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92591,-77.04071,Entire home/apt,200,30,0,,,1,0
47548579,LARGE Fab Basement Apartment in Petworth!!,140643176,Dianna,,"Brightwood Park, Crestwood, Petworth",38.95025,-77.02102,Entire home/apt,85,3,2,2021-07-01,1.25,1,252
47548923,Bloomingdale Escape - experience DC as a local,163018744,Drew,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91989,-77.01188,Entire home/apt,118,2,21,2021-07-02,3.71,1,12
47560691,Beautiful Brand New Unit,383928857,Annie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90493,-76.98891,Entire home/apt,120,1,7,2021-04-25,1.78,1,118
47567774,CHERRY BLOSSOM VIEWS! Sunbathed Waterfront Studio,88674264,Bogartha,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87964,-77.02475,Entire home/apt,140,7,0,,,1,0
47568663,Private room in Riggs Park (NE DC),147716131,Evgenia,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96035,-77.00557,Private room,60,3,2,2021-04-24,0.37,1,116
47581775,"Newly Renovated, Spacious, Modern Apartment in DC",26877862,Randy,,"Congress Heights, Bellevue, Washington Highlands",38.82539,-77.00741,Entire home/apt,60,1,5,2021-05-24,0.83,3,172
47584906,Understated & Elegant // Downtown Designer 2-BR Suite,289259344,Douglas,,"Dupont Circle, Connecticut Avenue/K Street",38.90269,-77.03768,Entire home/apt,177,1,29,2021-07-08,5.40,11,157
47585660,The Treasure of Tenley Circle - Walk score of 91,28011820,Marcy,,"Friendship Heights, American University Park, Tenleytown",38.94496,-77.07963,Entire home/apt,84,3,0,,,9,222
47585920,Deluxe Suite At The Wharf D.C.,114422884,Robert,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.8785,-77.02336,Entire home/apt,130,3,11,2021-06-25,3.55,1,331
47586265,Beautiful Luxury apartment Downtown DC,340219003,John,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89947,-77.01241,Entire home/apt,128,2,21,2021-06-24,4.23,1,195
47586278,Modern garden apartment in the heart of Petworth,2770879,Noora-Lisa,,"Brightwood Park, Crestwood, Petworth",38.94149,-77.022,Entire home/apt,110,6,1,2021-01-25,0.18,1,244
47591578,Idyllic island in the heart of Washington,131426756,Lena,,"Hawthorne, Barnaby Woods, Chevy Chase",38.97035,-77.05629,Entire home/apt,159,7,4,2021-04-26,2.22,2,338
47701631,Quiet private house,6071928,Yury,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96974,-77.05716,Entire home/apt,250,5,0,,,1,362
47704961,Cozy 1 BR Apartment in Navy Yard/Capitol Hill,111387653,Kendall,,"Near Southeast, Navy Yard",38.87998,-77.00661,Entire home/apt,120,1,33,2021-07-05,6.69,1,0
47705838,"Large Home, NE DC, Near Catholic Univ.",384301691,Zecarias,,"North Michigan Park, Michigan Park, University Heights",38.94231,-76.97525,Private room,300,3,1,2021-01-23,0.18,3,252
47706436,"2BD, 2BA near Catholic Univ. Completely Private",384301691,Zecarias,,"Woodridge, Fort Lincoln, Gateway",38.94048,-76.97377,Entire home/apt,164,3,1,2021-04-08,0.32,3,364
47706660,Luxury Apartment,53855379,Ashley,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95731,-77.00179,Entire home/apt,110,1,2,2021-02-28,0.36,1,89
47706993,Charming home. Great location.,95565825,Wilfried,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91416,-77.01286,Entire home/apt,99,2,21,2021-07-05,6.24,1,45
47714922,Private One-Bedroom Condo in Trendy NoMa,61082472,Stephanie,,"Union Station, Stanton Park, Kingman Park",38.90505,-76.99577,Entire home/apt,95,1,47,2021-06-30,47,1,2
47719108,Luxury Condo near Embassy Row in Washington DC,384361322,Alexandra,,"Dupont Circle, Connecticut Avenue/K Street",38.9066,-77.04116,Entire home/apt,120,5,0,,,2,313
47728302,Northeast DC Private Comfortable Room #1,151272985,Terrell,,"Woodridge, Fort Lincoln, Gateway",38.932,-76.96938,Private room,60,1,0,,,1,89
47749990,Classy and Unique home with modern touch!,121586574,Realistic Investors,,"Congress Heights, Bellevue, Washington Highlands",38.83007,-77.01027,Entire home/apt,140,2,1,2021-01-24,0.18,2,0
47770369,En suite with Private Bathroom in Petworth,36086646,Lisa,,"Brightwood Park, Crestwood, Petworth",38.9491,-77.01625,Private room,58,2,7,2021-06-29,2.53,8,356
47770754,"Large, Sunny Bedroom in Petworth",36086646,Lisa,,"Brightwood Park, Crestwood, Petworth",38.94933,-77.01833,Private room,39,2,3,2021-05-05,1.05,8,362
47770815,Convenient Condo in the Heart of DC,250906522,Yomi,,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90386,-76.92391,Entire home/apt,90,2,7,2021-07-05,1.46,3,353
47781137,Basement Apartment w/ Private Entrance/Parking,36086646,Lisa,,"Brightwood Park, Crestwood, Petworth",38.95074,-77.01636,Entire home/apt,85,2,11,2021-06-15,2.05,8,311
47785258,"Large, comfortable 3 bdrm 2.5 bath DC row house",19354321,Channing,,"Dupont Circle, Connecticut Avenue/K Street",38.91493,-77.04033,Entire home/apt,200,85,0,,,1,187
47787609,Gorgeous LUXURY condo on 14th st VIEW OF ALL OF DC,377485035,Jake,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92189,-77.03139,Entire home/apt,152,1,23,2021-07-03,4.66,1,328
47802409,Charming Recently Renovated 1928 Rowhouse in NE DC,147645033,Jake,,"Union Station, Stanton Park, Kingman Park",38.89634,-76.97313,Entire home/apt,205,2,21,2021-06-30,3.87,1,149
47830427,Updated 1BR Home in DC Near Georgetown University,48005494,Zeus,,"Georgetown, Burleith/Hillandale",38.91254,-77.06555,Entire home/apt,169,30,1,2021-06-20,1,170,340
47832499,Private Room in Chic 2-Level Apt. in Dupont Circle,102618464,Cynthia,,"Dupont Circle, Connecticut Avenue/K Street",38.91201,-77.03732,Private room,62,1,5,2021-03-26,1.09,1,1
47849796,Stylish Condo Near Nats Stadium- Parking Included!,331248479,Kyree,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87014,-76.98964,Entire home/apt,264,2,8,2021-07-05,3.08,1,24
47850781,Sunny room near Meridian Park,12946512,Claire,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92446,-77.03408,Private room,60,30,0,,,2,90
47854686,Cozy Apartment Close to Downtown D.C,385718685,Roy,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90904,-76.98549,Entire home/apt,52,2,2,2021-05-30,0.94,2,82
47857255,"Modern, Sleek Apartment in U Street",249704855,Linda,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91888,-77.03181,Entire home/apt,90,2,0,,,4,165
47871334,"Suburban Feel, Right in the City",39850902,Tonija,,"Brightwood Park, Crestwood, Petworth",38.94615,-77.02676,Entire home/apt,98,1,7,2021-07-07,1.36,1,19
47872740,"Private Room-Relax, Unplug and Recharge",337020834,M B K D C,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9613,-77.00066,Private room,45,1,7,2021-05-22,1.81,3,18
47884133,WASHINGTON D.C.'s BEST-KEPT SECRET,64513110,Igor,,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85757,-76.95485,Entire home/apt,85,2,0,,,1,191
47893202,Beautifully Renovated DuPont Circle Studio,52789828,Jon,,"Dupont Circle, Connecticut Avenue/K Street",38.90917,-77.04879,Entire home/apt,100,3,28,2021-07-07,7.12,8,46
47904079,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90838,-77.0226,Private room,108,1,5,2021-04-17,1.12,39,80
47904846,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90787,-77.02255,Private room,108,1,8,2021-06-19,2.93,39,82
47905401,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90958,-77.02488,Private room,108,1,5,2021-04-04,1.14,39,76
47906665,Beautifully Renovated DuPont Circle Two Bedroom,52789828,Jon,,"West End, Foggy Bottom, GWU",38.90785,-77.04768,Entire home/apt,149,3,18,2021-05-28,3.55,8,42
47907049,The U Street Favorite ✫ Stylish Studio Sleeps 3 ✫ 1 block to U St & Close to Dupont Circle,386054308,Steve,,"Dupont Circle, Connecticut Avenue/K Street",38.91698,-77.03556,Entire home/apt,107,1,24,2021-07-06,8.28,1,163
47923452,A place of your own | 1BR in Washington,359230893,Carolyn,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95287,-77.00151,Entire home/apt,121,90,0,,,215,365
47937671,Separate apartment in Adams-Morgan,5588137,James And Judy,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.921,-77.0378,Entire home/apt,92,2,13,2021-07-09,8.86,1,20
47949791,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90813,-77.02253,Private room,108,1,3,2021-03-27,0.80,39,82
47950478,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90973,-77.0229,Private room,108,1,2,2021-05-01,0.50,39,82
47952346,Upscale and Great Location,386101761,Hai,,"Shaw, Logan Circle",38.90906,-77.02473,Private room,106,1,1,2021-02-20,0.21,39,82
47953499,NW DC 30 Day Stays Studio,377087580,CorpHousing,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90505,-77.02966,Entire home/apt,78,1,0,,,5,0
47953500,NW DC 30 Day Stays Studio,377087580,CorpHousing,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90367,-77.02801,Entire home/apt,102,1,1,2021-03-27,0.28,5,0
